state,county,type,conf,delta
Arkansas,Faulkner,transit,0,
Arkansas,Faulkner,work,1,-31.0
Arkansas,Faulkner,home,1,8.0
Arkansas,Franklin,retail_rec,1,-8.0
Arkansas,Franklin,groc_pharm,1,12.0
Arkansas,Franklin,parks,0,
Arkansas,Franklin,transit,1,8.0
Arkansas,Franklin,work,0,-16.0
Arkansas,Franklin,home,0,
Arkansas,Fulton,retail_rec,0,
Arkansas,Fulton,groc_pharm,0,
Arkansas,Fulton,parks,0,
Arkansas,Fulton,transit,0,
Arkansas,Fulton,work,0,-28.0
Arkansas,Fulton,home,0,
Arkansas,Garland,retail_rec,1,-32.0
Arkansas,Garland,groc_pharm,1,-12.0
Arkansas,Garland,parks,1,17.0
Arkansas,Garland,transit,0,
Arkansas,Garland,work,1,-32.0
Arkansas,Garland,home,1,7.0
Arkansas,Grant,retail_rec,1,-10.0
Arkansas,Grant,groc_pharm,0,-17.0
Arkansas,Grant,parks,0,
Arkansas,Grant,transit,0,
Arkansas,Grant,work,0,-26.0
Arkansas,Grant,home,0,
Arkansas,Greene,retail_rec,1,-18.0
Arkansas,Greene,groc_pharm,1,-4.0
Arkansas,Greene,parks,0,
Arkansas,Greene,transit,0,
Arkansas,Greene,work,1,-20.0
Arkansas,Greene,home,0,12.0
Arkansas,Hempstead,retail_rec,1,-19.0
Arkansas,Hempstead,groc_pharm,1,-13.0
Arkansas,Hempstead,parks,0,
Arkansas,Hempstead,transit,0,
Arkansas,Hempstead,work,1,-24.0
Arkansas,Hempstead,home,0,
Arkansas,Hot Spring,retail_rec,1,5.0
Arkansas,Hot Spring,groc_pharm,1,9.0
Arkansas,Hot Spring,parks,0,
Arkansas,Hot Spring,transit,0,-28.0
Arkansas,Hot Spring,work,1,-24.0
Arkansas,Hot Spring,home,0,10.0
Arkansas,Howard,retail_rec,1,-8.0
Arkansas,Howard,groc_pharm,0,-7.0
Arkansas,Howard,parks,0,
Arkansas,Howard,transit,0,
Arkansas,Howard,work,0,-29.0
Arkansas,Howard,home,0,
Arkansas,Independence,retail_rec,1,-27.0
Arkansas,Independence,groc_pharm,1,9.0
Arkansas,Independence,parks,0,
Arkansas,Independence,transit,0,
Arkansas,Independence,work,1,-24.0
Arkansas,Independence,home,0,13.0
Arkansas,Izard,retail_rec,0,-24.0
Arkansas,Izard,groc_pharm,0,-15.0
Arkansas,Izard,parks,0,
Arkansas,Izard,transit,0,
Arkansas,Izard,work,0,-29.0
Arkansas,Izard,home,0,
Arkansas,Jackson,retail_rec,1,-10.0
Arkansas,Jackson,groc_pharm,0,-12.0
Arkansas,Jackson,parks,0,
Arkansas,Jackson,transit,0,
Arkansas,Jackson,work,0,-14.0
Arkansas,Jackson,home,0,
Arkansas,Jefferson,retail_rec,1,-30.0
Arkansas,Jefferson,groc_pharm,1,4.0
Arkansas,Jefferson,parks,0,
Arkansas,Jefferson,transit,1,-14.0
Arkansas,Jefferson,work,1,-26.0
Arkansas,Jefferson,home,0,11.0
Arkansas,Johnson,retail_rec,1,-24.0
Arkansas,Johnson,groc_pharm,1,12.0
Arkansas,Johnson,parks,0,-28.0
Arkansas,Johnson,transit,0,
Arkansas,Johnson,work,1,-14.0
Arkansas,Johnson,home,0,-2.0
Arkansas,Lawrence,retail_rec,1,-19.0
Arkansas,Lawrence,groc_pharm,1,-6.0
Arkansas,Lawrence,parks,0,
Arkansas,Lawrence,transit,0,
Arkansas,Lawrence,work,0,-30.0
Arkansas,Lawrence,home,0,
Arkansas,Lincoln,retail_rec,0,-60.0
Arkansas,Lincoln,groc_pharm,0,-16.0
Arkansas,Lincoln,parks,0,
Arkansas,Lincoln,transit,0,
Arkansas,Lincoln,work,0,-23.0
Arkansas,Lincoln,home,0,
Arkansas,Little River,retail_rec,1,-7.0
Arkansas,Little River,groc_pharm,1,5.0
Arkansas,Little River,parks,0,
Arkansas,Little River,transit,0,
Arkansas,Little River,work,0,-34.0
Arkansas,Little River,home,0,
Arkansas,Logan,retail_rec,1,-5.0
Arkansas,Logan,groc_pharm,1,13.0
Arkansas,Logan,parks,0,
Arkansas,Logan,transit,0,
Arkansas,Logan,work,1,-18.0
Arkansas,Logan,home,0,
Arkansas,Lonoke,retail_rec,1,-23.0
Arkansas,Lonoke,groc_pharm,1,-5.0
Arkansas,Lonoke,parks,0,
Arkansas,Lonoke,transit,0,
Arkansas,Lonoke,work,1,-27.0
Arkansas,Lonoke,home,0,15.0
Arkansas,Madison,retail_rec,1,-10.0
Arkansas,Madison,groc_pharm,1,17.0
Arkansas,Madison,parks,0,
Arkansas,Madison,transit,0,
Arkansas,Madison,work,0,-11.0
Arkansas,Madison,home,0,
Arkansas,Marion,retail_rec,1,4.0
Arkansas,Marion,groc_pharm,1,5.0
Arkansas,Marion,parks,0,
Arkansas,Marion,transit,0,
Arkansas,Marion,work,0,-26.0
Arkansas,Marion,home,0,
Arkansas,Miller,retail_rec,1,-33.0
Arkansas,Miller,groc_pharm,1,-10.0
Arkansas,Miller,parks,0,-35.0
Arkansas,Miller,transit,1,-24.0
Arkansas,Miller,work,1,-32.0
Arkansas,Miller,home,0,12.0
Arkansas,Mississippi,retail_rec,1,-11.0
Arkansas,Mississippi,groc_pharm,1,-1.0
Arkansas,Mississippi,parks,0,
Arkansas,Mississippi,transit,1,-18.0
Arkansas,Mississippi,work,1,-15.0
Arkansas,Mississippi,home,0,10.0
Arkansas,Monroe,retail_rec,0,-26.0
Arkansas,Monroe,groc_pharm,1,-8.0
Arkansas,Monroe,parks,0,
Arkansas,Monroe,transit,0,
Arkansas,Monroe,work,0,-34.0
Arkansas,Monroe,home,0,
Arkansas,Montgomery,retail_rec,0,
Arkansas,Montgomery,groc_pharm,0,
Arkansas,Montgomery,parks,0,
Arkansas,Montgomery,transit,0,
Arkansas,Montgomery,work,0,-33.0
Arkansas,Montgomery,home,0,
Arkansas,Nevada,retail_rec,0,-61.0
Arkansas,Nevada,groc_pharm,0,
Arkansas,Nevada,parks,0,
Arkansas,Nevada,transit,1,-23.0
Arkansas,Nevada,work,0,-21.0
Arkansas,Nevada,home,0,
Arkansas,Newton,retail_rec,0,
Arkansas,Newton,groc_pharm,0,
Arkansas,Newton,parks,0,
Arkansas,Newton,transit,0,
Arkansas,Newton,work,0,-38.0
Arkansas,Newton,home,0,
Arkansas,Ouachita,retail_rec,1,-9.0
Arkansas,Ouachita,groc_pharm,1,-21.0
Arkansas,Ouachita,parks,0,
Arkansas,Ouachita,transit,0,
Arkansas,Ouachita,work,1,-16.0
Arkansas,Ouachita,home,0,
Arkansas,Perry,retail_rec,0,
Arkansas,Perry,groc_pharm,0,
Arkansas,Perry,parks,0,
Arkansas,Perry,transit,0,
Arkansas,Perry,work,0,-35.0
Arkansas,Perry,home,0,
Arkansas,Phillips,retail_rec,1,-1.0
Arkansas,Phillips,groc_pharm,1,-6.0
Arkansas,Phillips,parks,0,
Arkansas,Phillips,transit,0,
Arkansas,Phillips,work,0,-32.0
Arkansas,Phillips,home,0,
Arkansas,Pike,retail_rec,1,-30.0
Arkansas,Pike,groc_pharm,1,13.0
Arkansas,Pike,parks,0,
Arkansas,Pike,transit,0,
Arkansas,Pike,work,0,-33.0
Arkansas,Pike,home,0,
Arkansas,Poinsett,retail_rec,1,2.0
Arkansas,Poinsett,groc_pharm,1,-5.0
Arkansas,Poinsett,parks,0,
Arkansas,Poinsett,transit,0,
Arkansas,Poinsett,work,1,-15.0
Arkansas,Poinsett,home,0,
Arkansas,Polk,retail_rec,1,-17.0
Arkansas,Polk,groc_pharm,1,3.0
Arkansas,Polk,parks,0,
Arkansas,Polk,transit,0,
Arkansas,Polk,work,1,-25.0
Arkansas,Polk,home,0,
Arkansas,Pope,retail_rec,1,-32.0
Arkansas,Pope,groc_pharm,1,-9.0
Arkansas,Pope,parks,0,
Arkansas,Pope,transit,1,-11.0
Arkansas,Pope,work,1,-22.0
Arkansas,Pope,home,0,12.0
Arkansas,Prairie,retail_rec,0,
Arkansas,Prairie,groc_pharm,0,
Arkansas,Prairie,parks,0,
Arkansas,Prairie,transit,0,
Arkansas,Prairie,work,0,-26.0
Arkansas,Prairie,home,0,
Arkansas,Pulaski,retail_rec,1,-35.0
Arkansas,Pulaski,groc_pharm,1,-9.0
Arkansas,Pulaski,parks,1,73.0
Arkansas,Pulaski,transit,1,-38.0
Arkansas,Pulaski,work,1,-30.0
Arkansas,Pulaski,home,1,9.0
Arkansas,Randolph,retail_rec,1,-22.0
Arkansas,Randolph,groc_pharm,1,12.0
Arkansas,Randolph,parks,0,
Arkansas,Randolph,transit,0,
Arkansas,Randolph,work,1,-23.0
Arkansas,Randolph,home,0,
Arkansas,Saline,retail_rec,1,-26.0
Arkansas,Saline,groc_pharm,1,-13.0
Arkansas,Saline,parks,0,-52.0
Arkansas,Saline,transit,1,-10.0
Arkansas,Saline,work,1,-33.0
Arkansas,Saline,home,1,7.0
Arkansas,Scott,retail_rec,0,-39.0
Arkansas,Scott,groc_pharm,0,
Arkansas,Scott,parks,0,
Arkansas,Scott,transit,0,
Arkansas,Scott,work,0,-27.0
Arkansas,Scott,home,0,
Arkansas,Searcy,retail_rec,0,
Arkansas,Searcy,groc_pharm,0,
Arkansas,Searcy,parks,0,
Arkansas,Searcy,transit,0,
Arkansas,Searcy,work,0,-39.0
Arkansas,Searcy,home,0,
Arkansas,Sebastian,retail_rec,1,-36.0
Arkansas,Sebastian,groc_pharm,1,-11.0
Arkansas,Sebastian,parks,0,45.0
Arkansas,Sebastian,transit,0,-41.0
Arkansas,Sebastian,work,1,-27.0
Arkansas,Sebastian,home,1,7.0
Arkansas,Sevier,retail_rec,1,-24.0
Arkansas,Sevier,groc_pharm,1,-11.0
Arkansas,Sevier,parks,0,
Arkansas,Sevier,transit,0,
Arkansas,Sevier,work,0,-19.0
Arkansas,Sevier,home,0,
Arkansas,Sharp,retail_rec,1,-17.0
Arkansas,Sharp,groc_pharm,1,-7.0
Arkansas,Sharp,parks,0,
Arkansas,Sharp,transit,0,
Arkansas,Sharp,work,1,-26.0
Arkansas,Sharp,home,0,
Arkansas,St. Francis,retail_rec,1,-16.0
Arkansas,St. Francis,groc_pharm,1,10.0
Arkansas,St. Francis,parks,0,
Arkansas,St. Francis,transit,1,-22.0
Arkansas,St. Francis,work,1,-25.0
Arkansas,St. Francis,home,0,
Arkansas,Stone,retail_rec,1,-11.0
Arkansas,Stone,groc_pharm,0,-29.0
Arkansas,Stone,parks,0,
Arkansas,Stone,transit,0,
Arkansas,Stone,work,0,-26.0
Arkansas,Stone,home,0,
Arkansas,Union,retail_rec,1,-33.0
Arkansas,Union,groc_pharm,1,-8.0
Arkansas,Union,parks,0,
Arkansas,Union,transit,0,
Arkansas,Union,work,1,-24.0
Arkansas,Union,home,0,8.0
Arkansas,Van Buren,retail_rec,1,-20.0
Arkansas,Van Buren,groc_pharm,0,
Arkansas,Van Buren,parks,0,
Arkansas,Van Buren,transit,0,
Arkansas,Van Buren,work,0,-39.0
Arkansas,Van Buren,home,0,
Arkansas,Washington,retail_rec,1,-37.0
Arkansas,Washington,groc_pharm,1,-16.0
Arkansas,Washington,parks,1,37.0
Arkansas,Washington,transit,1,-10.0
Arkansas,Washington,work,1,-34.0
Arkansas,Washington,home,1,8.0
Arkansas,White,retail_rec,1,-27.0
Arkansas,White,groc_pharm,1,-12.0
Arkansas,White,parks,0,-19.0
Arkansas,White,transit,1,4.0
Arkansas,White,work,1,-21.0
Arkansas,White,home,1,9.0
Arkansas,Yell,retail_rec,1,-11.0
Arkansas,Yell,groc_pharm,1,13.0
Arkansas,Yell,parks,0,16.0
Arkansas,Yell,transit,0,
Arkansas,Yell,work,1,-19.0
Arkansas,Yell,home,0,
California,Alameda,retail_rec,1,-58.0
California,Alameda,groc_pharm,1,-27.0
California,Alameda,parks,1,-14.0
California,Alameda,transit,1,-64.0
California,Alameda,work,1,-44.0
California,Alameda,home,1,17.0
California,Amador,retail_rec,1,-41.0
California,Amador,groc_pharm,1,-20.0
California,Amador,parks,0,-50.0
California,Amador,transit,0,
California,Amador,work,1,-44.0
California,Amador,home,0,0.0
California,Butte,retail_rec,1,-45.0
California,Butte,groc_pharm,1,-16.0
California,Butte,parks,1,-23.0
California,Butte,transit,1,-45.0
California,Butte,work,1,-34.0
California,Butte,home,1,11.0
California,Calaveras,retail_rec,1,-42.0
California,Calaveras,groc_pharm,1,-12.0
California,Calaveras,parks,0,-28.0
California,Calaveras,transit,0,
California,Calaveras,work,1,-39.0
California,Calaveras,home,0,10.0
California,Colusa,retail_rec,1,-37.0
California,Colusa,groc_pharm,1,-1.0
California,Colusa,parks,0,
California,Colusa,transit,1,-32.0
California,Colusa,work,1,-37.0
California,Colusa,home,0,
California,Contra Costa,retail_rec,1,-48.0
California,Contra Costa,groc_pharm,1,-21.0
California,Contra Costa,parks,1,-15.0
California,Contra Costa,transit,1,-49.0
California,Contra Costa,work,1,-41.0
California,Contra Costa,home,1,15.0
California,Del Norte,retail_rec,1,-31.0
California,Del Norte,groc_pharm,1,-11.0
California,Del Norte,parks,0,-26.0
California,Del Norte,transit,0,
California,Del Norte,work,1,-29.0
California,Del Norte,home,0,
California,El Dorado,retail_rec,1,-58.0
California,El Dorado,groc_pharm,1,-37.0
California,El Dorado,parks,1,-35.0
California,El Dorado,transit,0,-50.0
California,El Dorado,work,1,-48.0
California,El Dorado,home,1,13.0
California,Fresno,retail_rec,1,-40.0
California,Fresno,groc_pharm,1,-14.0
California,Fresno,parks,1,-27.0
California,Fresno,transit,1,-43.0
California,Fresno,work,1,-31.0
California,Fresno,home,1,11.0
California,Glenn,retail_rec,1,-23.0
California,Glenn,groc_pharm,1,-14.0
California,Glenn,parks,0,-11.0
California,Glenn,transit,1,-20.0
California,Glenn,work,1,-36.0
California,Glenn,home,0,2.0
California,Humboldt,retail_rec,1,-48.0
California,Humboldt,groc_pharm,1,-23.0
California,Humboldt,parks,1,-10.0
California,Humboldt,transit,1,-48.0
California,Humboldt,work,1,-35.0
California,Humboldt,home,1,11.0
California,Imperial,retail_rec,1,-53.0
California,Imperial,groc_pharm,1,-31.0
California,Imperial,parks,1,-65.0
California,Imperial,transit,1,-62.0
California,Imperial,work,1,-32.0
California,Imperial,home,1,16.0
California,Inyo,retail_rec,1,-75.0
California,Inyo,groc_pharm,1,-37.0
California,Inyo,parks,1,-35.0
California,Inyo,transit,0,
California,Inyo,work,1,-39.0
California,Inyo,home,0,
California,Kern,retail_rec,1,-43.0
California,Kern,groc_pharm,1,-17.0
California,Kern,parks,1,-16.0
California,Kern,transit,1,-37.0
California,Kern,work,1,-30.0
California,Kern,home,1,11.0
California,Kings,retail_rec,1,-34.0
California,Kings,groc_pharm,1,-14.0
California,Kings,parks,1,-12.0
California,Kings,transit,1,-43.0
California,Kings,work,1,-27.0
California,Kings,home,1,10.0
California,Lake,retail_rec,1,-38.0
California,Lake,groc_pharm,1,-13.0
California,Lake,parks,1,-42.0
California,Lake,transit,0,-42.0
California,Lake,work,1,-33.0
California,Lake,home,0,16.0
California,Lassen,retail_rec,1,-30.0
California,Lassen,groc_pharm,1,-8.0
California,Lassen,parks,0,
California,Lassen,transit,0,
California,Lassen,work,1,-22.0
California,Lassen,home,0,
California,Los Angeles,retail_rec,1,-51.0
California,Los Angeles,groc_pharm,1,-27.0
California,Los Angeles,parks,1,-48.0
California,Los Angeles,transit,1,-54.0
California,Los Angeles,work,1,-41.0
California,Los Angeles,home,1,17.0
California,Madera,retail_rec,1,-39.0
California,Madera,groc_pharm,1,-25.0
California,Madera,parks,1,-20.0
California,Madera,transit,1,-30.0
California,Madera,work,1,-30.0
California,Madera,home,1,11.0
California,Marin,retail_rec,1,-61.0
California,Marin,groc_pharm,1,-30.0
California,Marin,parks,1,-59.0
California,Marin,transit,1,-61.0
California,Marin,work,1,-42.0
California,Marin,home,1,17.0
California,Mariposa,retail_rec,1,-75.0
California,Mariposa,groc_pharm,1,-23.0
California,Mariposa,parks,1,-72.0
California,Mariposa,transit,0,
California,Mariposa,work,1,-45.0
California,Mariposa,home,0,
California,Mendocino,retail_rec,1,-47.0
California,Mendocino,groc_pharm,1,-29.0
California,Mendocino,parks,1,-39.0
California,Mendocino,transit,0,-44.0
California,Mendocino,work,1,-32.0
California,Mendocino,home,1,17.0
California,Merced,retail_rec,1,-34.0
California,Merced,groc_pharm,1,-18.0
California,Merced,parks,1,-1.0
California,Merced,transit,1,-37.0
California,Merced,work,1,-26.0
California,Merced,home,1,11.0
California,Modoc,retail_rec,0,-59.0
California,Modoc,groc_pharm,0,-9.0
California,Modoc,parks,0,
California,Modoc,transit,0,
California,Modoc,work,0,-26.0
California,Modoc,home,0,
California,Mono,retail_rec,1,-100.0
California,Mono,groc_pharm,1,-60.0
California,Mono,parks,0,-57.0
California,Mono,transit,0,
California,Mono,work,1,-73.0
California,Mono,home,0,
California,Monterey,retail_rec,1,-46.0
California,Monterey,groc_pharm,1,-19.0
California,Monterey,parks,1,-48.0
California,Monterey,transit,1,-45.0
California,Monterey,work,1,-43.0
California,Monterey,home,1,14.0
California,Napa,retail_rec,1,-53.0
California,Napa,groc_pharm,1,-34.0
California,Napa,parks,1,-24.0
California,Napa,transit,0,-45.0
California,Napa,work,1,-51.0
California,Napa,home,1,18.0
California,Nevada,retail_rec,1,-56.0
California,Nevada,groc_pharm,1,-26.0
California,Nevada,parks,1,-48.0
California,Nevada,transit,1,-73.0
California,Nevada,work,1,-41.0
California,Nevada,home,1,15.0
California,Orange,retail_rec,1,-52.0
California,Orange,groc_pharm,1,-24.0
California,Orange,parks,1,-31.0
California,Orange,transit,1,-55.0
California,Orange,work,1,-44.0
California,Orange,home,1,17.0
California,Placer,retail_rec,1,-52.0
California,Placer,groc_pharm,1,-27.0
California,Placer,parks,1,-2.0
California,Placer,transit,1,-55.0
California,Placer,work,1,-44.0
California,Placer,home,1,13.0
California,Plumas,retail_rec,1,-30.0
California,Plumas,groc_pharm,1,-8.0
California,Plumas,parks,0,
California,Plumas,transit,0,
California,Plumas,work,0,-25.0
California,Plumas,home,0,
California,Riverside,retail_rec,1,-43.0
California,Riverside,groc_pharm,1,-20.0
California,Riverside,parks,1,-44.0
California,Riverside,transit,1,-41.0
California,Riverside,work,1,-39.0
California,Riverside,home,1,14.0
California,Sacramento,retail_rec,1,-45.0
California,Sacramento,groc_pharm,1,-21.0
California,Sacramento,parks,1,-1.0
California,Sacramento,transit,1,-57.0
California,Sacramento,work,1,-37.0
California,Sacramento,home,1,13.0
California,San Benito,retail_rec,1,-45.0
California,San Benito,groc_pharm,1,-25.0
California,San Benito,parks,0,-36.0
California,San Benito,transit,0,
California,San Benito,work,1,-32.0
California,San Benito,home,0,23.0
California,San Bernardino,retail_rec,1,-45.0
California,San Bernardino,groc_pharm,1,-23.0
California,San Bernardino,parks,1,-36.0
California,San Bernardino,transit,1,-42.0
California,San Bernardino,work,1,-34.0
California,San Bernardino,home,1,14.0
California,San Diego,retail_rec,1,-50.0
California,San Diego,groc_pharm,1,-26.0
California,San Diego,parks,1,-51.0
California,San Diego,transit,1,-64.0
California,San Diego,work,1,-41.0
California,San Diego,home,1,15.0
California,San Francisco,retail_rec,1,-75.0
California,San Francisco,groc_pharm,1,-37.0
California,San Francisco,parks,1,-55.0
California,San Francisco,transit,1,-66.0
California,San Francisco,work,1,-53.0
California,San Francisco,home,1,21.0
California,San Joaquin,retail_rec,1,-41.0
California,San Joaquin,groc_pharm,1,-16.0
California,San Joaquin,parks,1,-16.0
California,San Joaquin,transit,1,-31.0
California,San Joaquin,work,1,-30.0
California,San Joaquin,home,1,12.0
California,San Mateo,retail_rec,1,-56.0
California,San Mateo,groc_pharm,1,-29.0
California,San Mateo,parks,1,-27.0
California,San Mateo,transit,1,-58.0
California,San Mateo,work,1,-45.0
California,San Mateo,home,1,13.0
California,Santa Barbara,retail_rec,1,-47.0
California,Santa Barbara,groc_pharm,1,-17.0
California,Santa Barbara,parks,1,-30.0
California,Santa Barbara,transit,1,-51.0
California,Santa Barbara,work,1,-40.0
California,Santa Barbara,home,1,13.0
California,Santa Clara,retail_rec,1,-62.0
California,Santa Clara,groc_pharm,1,-33.0
California,Santa Clara,parks,1,-22.0
California,Santa Clara,transit,1,-71.0
California,Santa Clara,work,1,-48.0
California,Santa Clara,home,1,17.0
California,Santa Cruz,retail_rec,1,-55.0
California,Santa Cruz,groc_pharm,1,-27.0
California,Santa Cruz,parks,1,-40.0
California,Santa Cruz,transit,1,-57.0
California,Santa Cruz,work,1,-41.0
California,Santa Cruz,home,1,15.0
California,Shasta,retail_rec,1,-39.0
California,Shasta,groc_pharm,1,-15.0
California,Shasta,parks,1,-21.0
California,Shasta,transit,1,-22.0
California,Shasta,work,1,-31.0
California,Shasta,home,1,9.0
California,Siskiyou,retail_rec,1,-35.0
California,Siskiyou,groc_pharm,1,-20.0
California,Siskiyou,parks,0,-6.0
California,Siskiyou,transit,1,9.0
California,Siskiyou,work,1,-25.0
California,Siskiyou,home,0,13.0
California,Solano,retail_rec,1,-45.0
California,Solano,groc_pharm,1,-21.0
California,Solano,parks,1,-18.0
California,Solano,transit,1,-37.0
California,Solano,work,1,-34.0
California,Solano,home,1,13.0
California,Sonoma,retail_rec,1,-53.0
California,Sonoma,groc_pharm,1,-22.0
California,Sonoma,parks,1,-58.0
California,Sonoma,transit,1,-54.0
California,Sonoma,work,1,-41.0
California,Sonoma,home,1,15.0
California,Stanislaus,retail_rec,1,-44.0
California,Stanislaus,groc_pharm,1,-19.0
California,Stanislaus,parks,1,-12.0
California,Stanislaus,transit,1,-28.0
California,Stanislaus,work,1,-29.0
California,Stanislaus,home,1,11.0
California,Sutter,retail_rec,1,-41.0
California,Sutter,groc_pharm,1,-18.0
California,Sutter,parks,0,-28.0
California,Sutter,transit,0,-43.0
California,Sutter,work,1,-34.0
California,Sutter,home,1,13.0
California,Tehama,retail_rec,1,-34.0
California,Tehama,groc_pharm,1,-9.0
California,Tehama,parks,0,-9.0
California,Tehama,transit,1,-22.0
California,Tehama,work,1,-27.0
California,Tehama,home,0,15.0
California,Trinity,retail_rec,1,-65.0
California,Trinity,groc_pharm,1,-20.0
California,Trinity,parks,0,
California,Trinity,transit,0,
California,Trinity,work,0,-28.0
California,Trinity,home,0,
California,Tulare,retail_rec,1,-39.0
California,Tulare,groc_pharm,1,-13.0
California,Tulare,parks,1,-27.0
California,Tulare,transit,1,-28.0
California,Tulare,work,1,-25.0
California,Tulare,home,1,11.0
California,Tuolumne,retail_rec,1,-48.0
California,Tuolumne,groc_pharm,1,-17.0
California,Tuolumne,parks,1,-67.0
California,Tuolumne,transit,0,
California,Tuolumne,work,1,-38.0
California,Tuolumne,home,0,14.0
California,Ventura,retail_rec,1,-46.0
California,Ventura,groc_pharm,1,-24.0
California,Ventura,parks,1,-24.0
California,Ventura,transit,1,-40.0
California,Ventura,work,1,-39.0
California,Ventura,home,1,14.0
California,Yolo,retail_rec,1,-43.0
California,Yolo,groc_pharm,1,-23.0
California,Yolo,parks,1,2.0
California,Yolo,transit,1,-34.0
California,Yolo,work,1,-37.0
California,Yolo,home,1,13.0
California,Yuba,retail_rec,1,-34.0
California,Yuba,groc_pharm,1,-12.0
California,Yuba,parks,0,24.0
California,Yuba,transit,0,-34.0
California,Yuba,work,1,-38.0
California,Yuba,home,1,13.0
Colorado,Adams,retail_rec,1,-49.0
Colorado,Adams,groc_pharm,1,-25.0
Colorado,Adams,parks,1,-12.0
Colorado,Adams,transit,1,-30.0
Colorado,Adams,work,1,-36.0
Colorado,Adams,home,1,13.0
Colorado,Alamosa,retail_rec,1,-44.0
Colorado,Alamosa,groc_pharm,1,-28.0
Colorado,Alamosa,parks,0,
Colorado,Alamosa,transit,0,
Colorado,Alamosa,work,1,-28.0
Colorado,Alamosa,home,0,
Colorado,Arapahoe,retail_rec,1,-52.0
Colorado,Arapahoe,groc_pharm,1,-30.0
Colorado,Arapahoe,parks,1,14.0
Colorado,Arapahoe,transit,1,-36.0
Colorado,Arapahoe,work,1,-40.0
Colorado,Arapahoe,home,1,14.0
Colorado,Archuleta,retail_rec,1,-60.0
Colorado,Archuleta,groc_pharm,1,-28.0
Colorado,Archuleta,parks,0,
Colorado,Archuleta,transit,0,
Colorado,Archuleta,work,1,-44.0
Colorado,Archuleta,home,0,
Colorado,Boulder,retail_rec,1,-59.0
Colorado,Boulder,groc_pharm,1,-32.0
Colorado,Boulder,parks,1,-7.0
Colorado,Boulder,transit,1,-44.0
Colorado,Boulder,work,1,-47.0
Colorado,Boulder,home,1,15.0
Colorado,Broomfield,retail_rec,1,-57.0
Colorado,Broomfield,groc_pharm,1,-30.0
Colorado,Broomfield,parks,1,9.0
Colorado,Broomfield,transit,0,-46.0
Colorado,Broomfield,work,1,-41.0
Colorado,Broomfield,home,0,30.0
Colorado,Chaffee,retail_rec,1,-56.0
Colorado,Chaffee,groc_pharm,1,-31.0
Colorado,Chaffee,parks,0,-36.0
Colorado,Chaffee,transit,0,
Colorado,Chaffee,work,1,-45.0
Colorado,Chaffee,home,0,
Colorado,Clear Creek,retail_rec,1,-88.0
Colorado,Clear Creek,groc_pharm,1,-55.0
Colorado,Clear Creek,parks,0,-42.0
Colorado,Clear Creek,transit,0,
Colorado,Clear Creek,work,0,-40.0
Colorado,Clear Creek,home,0,
Colorado,Conejos,retail_rec,0,
Colorado,Conejos,groc_pharm,0,
Colorado,Conejos,parks,0,
Colorado,Conejos,transit,0,
Colorado,Conejos,work,0,-29.0
Colorado,Conejos,home,0,
Colorado,Delta,retail_rec,1,-41.0
Colorado,Delta,groc_pharm,1,-20.0
Colorado,Delta,parks,0,-40.0
Colorado,Delta,transit,0,
Colorado,Delta,work,1,-19.0
Colorado,Delta,home,0,5.0
Colorado,Denver,retail_rec,1,-63.0
Colorado,Denver,groc_pharm,1,-25.0
Colorado,Denver,parks,1,-17.0
Colorado,Denver,transit,1,-75.0
Colorado,Denver,work,1,-43.0
Colorado,Denver,home,1,16.0
Colorado,Douglas,retail_rec,1,-56.0
Colorado,Douglas,groc_pharm,1,-36.0
Colorado,Douglas,parks,1,10.0
Colorado,Douglas,transit,0,-50.0
Colorado,Douglas,work,1,-43.0
Colorado,Douglas,home,1,14.0
Colorado,Eagle,retail_rec,1,-75.0
Colorado,Eagle,groc_pharm,1,-47.0
Colorado,Eagle,parks,1,-46.0
Colorado,Eagle,transit,1,-67.0
Colorado,Eagle,work,1,-74.0
Colorado,Eagle,home,0,26.0
Colorado,El Paso,retail_rec,1,-45.0
Colorado,El Paso,groc_pharm,1,-22.0
Colorado,El Paso,parks,1,-1.0
Colorado,El Paso,transit,1,-55.0
Colorado,El Paso,work,1,-40.0
Colorado,El Paso,home,1,12.0
Colorado,Elbert,retail_rec,1,-22.0
Colorado,Elbert,groc_pharm,0,-16.0
Colorado,Elbert,parks,0,
Colorado,Elbert,transit,0,
Colorado,Elbert,work,1,-37.0
Colorado,Elbert,home,0,0.0
Colorado,Fremont,retail_rec,1,-35.0
Colorado,Fremont,groc_pharm,1,-13.0
Colorado,Fremont,parks,0,-7.0
Colorado,Fremont,transit,0,
Colorado,Fremont,work,1,-29.0
Colorado,Fremont,home,0,14.0
Colorado,Garfield,retail_rec,1,-51.0
Colorado,Garfield,groc_pharm,1,-35.0
Colorado,Garfield,parks,0,4.0
Colorado,Garfield,transit,1,-34.0
Colorado,Garfield,work,1,-45.0
Colorado,Garfield,home,0,22.0
Colorado,Gilpin,retail_rec,0,
Colorado,Gilpin,groc_pharm,0,
Colorado,Gilpin,parks,0,
Colorado,Gilpin,transit,0,
Colorado,Gilpin,work,0,-67.0
Colorado,Gilpin,home,0,
Colorado,Grand,retail_rec,1,-85.0
Colorado,Grand,groc_pharm,1,-49.0
Colorado,Grand,parks,1,-84.0
Colorado,Grand,transit,0,-43.0
